Inicio: 25/11/2023  2:16:57,29 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: key-prop-no-anonymous-func.txt
25/11/2023 08:40:28,15 187540
25/11/2023 08:40:34,17 182759
25/11/2023 08:40:40,15 183063
25/11/2023 08:40:46,18 181800
25/11/2023 08:40:52,19 176694
25/11/2023 08:40:58,20 176852
25/11/2023 08:41:04,22 176320
25/11/2023 08:41:10,18 177044
25/11/2023 08:41:16,12 175869
25/11/2023 08:41:22,18 182891
25/11/2023 08:41:28,13 182731
25/11/2023 08:41:34,22 185685
25/11/2023 08:41:40,14 182689
25/11/2023 08:41:46,14 182613
25/11/2023 08:41:52,22 184366
25/11/2023 08:41:58,20 183928
25/11/2023 08:42:04,18 182216
25/11/2023 08:42:10,20 181810
25/11/2023 08:42:16,20 181834
25/11/2023 08:42:22,18 181826
25/11/2023 08:42:28,21 190734
25/11/2023 08:42:34,15 191182
25/11/2023 08:42:40,16 183237
25/11/2023 08:42:46,20 183390
25/11/2023 08:42:52,17 206658
25/11/2023 08:42:58,19 201637
25/11/2023 08:43:04,13 189440
25/11/2023 08:43:10,20 188864
25/11/2023 08:43:16,17 180404
25/11/2023 08:43:22,14 176214
25/11/2023 08:43:28,18 183115
25/11/2023 08:43:34,17 182955
25/11/2023 08:43:40,21 182874
25/11/2023 08:43:46,13 179946
25/11/2023 08:43:52,18 179847
25/11/2023 08:43:58,21 181576
25/11/2023 08:44:04,15 181134
25/11/2023 08:44:10,20 179485
25/11/2023 08:44:16,11 179383
25/11/2023 08:44:22,18 179447
25/11/2023 08:44:28,18 179447
25/11/2023 08:44:34,18 208483
25/11/2023 08:44:40,21 208822
25/11/2023 08:44:46,21 182312
25/11/2023 08:44:52,18 182528
25/11/2023 08:44:58,17 182806
25/11/2023 08:45:04,16 177587
25/11/2023 08:45:10,11 177749
25/11/2023 08:45:16,18 177165
25/11/2023 08:45:22,18 187197
25/11/2023 08:45:28,12 175503
25/11/2023 08:45:34,20 176029
25/11/2023 08:45:40,14 174196
25/11/2023 08:45:46,21 180005
25/11/2023 08:45:52,20 180145
25/11/2023 08:45:58,21 178528
25/11/2023 08:46:04,20 185438
25/11/2023 08:46:10,21 209148
25/11/2023 08:46:16,17 207423
25/11/2023 08:46:22,13 207343
25/11/2023 08:46:28,15 208137
25/11/2023 08:46:34,12 208149
25/11/2023 08:46:40,21 195492
25/11/2023 08:46:46,16 195936
25/11/2023 08:46:52,13 183451
25/11/2023 08:46:58,13 183698
25/11/2023 08:47:04,16 190220
25/11/2023 08:47:10,22 185133
25/11/2023 08:47:16,13 179059
25/11/2023 08:47:22,20 178432
25/11/2023 08:47:28,21 179276
25/11/2023 08:47:34,18 196929
25/11/2023 08:47:40,16 200435
25/11/2023 08:47:46,16 200291
25/11/2023 08:47:52,10 184926
25/11/2023 08:47:58,16 181384
25/11/2023 08:48:04,18 181272
25/11/2023 08:48:10,18 189222
25/11/2023 08:48:16,14 191919
25/11/2023 08:48:22,21 190263
25/11/2023 08:48:28,15 190145
25/11/2023 08:48:34,15 190145
25/11/2023 08:48:40,13 190109
25/11/2023 08:48:46,16 202029
25/11/2023 08:48:52,20 202581
25/11/2023 08:48:58,13 191679
25/11/2023 08:49:04,18 191979
25/11/2023 08:49:10,13 187508
25/11/2023 08:49:16,15 182438
25/11/2023 08:49:22,13 185624
25/11/2023 08:49:28,17 185065
25/11/2023 08:49:34,18 182765
25/11/2023 08:49:40,13 178506
25/11/2023 08:49:46,19 191684
25/11/2023 08:49:52,21 191528
25/11/2023 08:49:58,21 194470
25/11/2023 08:50:04,16 191494
25/11/2023 08:50:10,16 191402
25/11/2023 08:50:16,18 187717
25/11/2023 08:50:22,13 183536
25/11/2023 08:50:28,16 181828
25/11/2023 08:50:34,16 181726
25/11/2023 08:50:40,16 181686
25/11/2023 08:50:46,14 181710
25/11/2023 08:50:52,22 190264
25/11/2023 08:50:58,11 189174
25/11/2023 08:51:04,17 184350
25/11/2023 08:51:10,21 184570
25/11/2023 08:51:16,19 195569
25/11/2023 08:51:22,13 190584
25/11/2023 08:51:28,17 184674
25/11/2023 08:51:34,13 182322
25/11/2023 08:51:40,16 182256
25/11/2023 08:51:46,20 174338
25/11/2023 08:51:52,22 176934
25/11/2023 08:51:58,13 176787
25/11/2023 08:52:04,13 181464
25/11/2023 08:52:10,19 178314
25/11/2023 08:52:17,13 183859
25/11/2023 08:52:24,18 177505
25/11/2023 08:52:30,21 188756
25/11/2023 08:52:36,20 187463
25/11/2023 08:52:42,22 187403
25/11/2023 08:52:48,15 187216
25/11/2023 08:52:54,18 187154
25/11/2023 08:53:00,16 207891
25/11/2023 08:53:06,12 206217
25/11/2023 08:53:12,15 183305
25/11/2023 08:53:18,16 183587
25/11/2023 08:53:24,20 186196
25/11/2023 08:53:30,16 180729
25/11/2023 08:53:36,19 181121
25/11/2023 08:53:42,11 180269
25/11/2023 08:53:48,21 199941
25/11/2023 08:53:54,21 187406
25/11/2023 08:54:00,19 187557
25/11/2023 08:54:06,14 187439
25/11/2023 08:54:12,14 190963
25/11/2023 08:54:18,15 187715
25/11/2023 08:54:24,16 186172
25/11/2023 08:54:30,12 183259
25/11/2023 08:54:36,18 191760
25/11/2023 08:54:42,17 190079
25/11/2023 08:54:48,15 189407
25/11/2023 08:54:54,17 189371
25/11/2023 08:55:00,23 189157
25/11/2023 08:55:06,21 213769
25/11/2023 08:55:12,19 214100
25/11/2023 08:55:18,13 197427
25/11/2023 08:55:24,19 197547
25/11/2023 08:55:30,19 202161
25/11/2023 08:55:36,11 197089
25/11/2023 08:55:42,16 191091
25/11/2023 08:55:48,18 190335
25/11/2023 08:55:54,15 203621
25/11/2023 08:56:00,17 193589
25/11/2023 08:56:06,15 193665
25/11/2023 08:56:12,16 193541
25/11/2023 08:56:18,19 197254
25/11/2023 08:56:24,15 194262
25/11/2023 08:56:30,19 189700
25/11/2023 08:56:36,17 186869
25/11/2023 08:56:42,13 201424
25/11/2023 08:56:48,18 199753
25/11/2023 08:56:54,15 199584
25/11/2023 08:57:00,14 199655
25/11/2023 08:57:06,14 199628
25/11/2023 08:57:12,18 199936
25/11/2023 08:57:18,13 200132
25/11/2023 08:57:24,18 192247
25/11/2023 08:57:30,17 191542
25/11/2023 08:57:36,14 183996
25/11/2023 08:57:42,13 178577
25/11/2023 08:57:48,15 200275
25/11/2023 08:57:54,19 199566
25/11/2023 08:58:00,19 179106
25/11/2023 08:58:06,12 181558
25/11/2023 08:58:12,19 181650
25/11/2023 08:58:18,22 181474
25/11/2023 08:58:24,17 187344
25/11/2023 08:58:30,18 184352
25/11/2023 08:58:36,17 198220
25/11/2023 08:58:42,18 195517
25/11/2023 08:58:48,18 188663
25/11/2023 08:58:54,14 186795
25/11/2023 08:59:00,21 186732
25/11/2023 08:59:06,13 186728
25/11/2023 08:59:12,13 186756
25/11/2023 08:59:18,13 204874
25/11/2023 08:59:24,19 205356
25/11/2023 08:59:30,16 186775
25/11/2023 08:59:36,19 186991
25/11/2023 08:59:42,17 184126
25/11/2023 08:59:48,11 179085
25/11/2023 08:59:54,16 197686
25/11/2023 09:00:00,20 196858
25/11/2023 09:00:06,18 192131
25/11/2023 09:00:12,21 194599
25/11/2023 09:00:18,21 194692
25/11/2023 09:00:24,13 194675
25/11/2023 09:00:30,17 185301
25/11/2023 09:00:36,15 182159
25/11/2023 09:00:42,21 205227
25/11/2023 09:00:48,19 202564
25/11/2023 09:00:54,21 204933
25/11/2023 09:01:00,13 203196
25/11/2023 09:01:06,19 203186
25/11/2023 09:01:12,20 203218
25/11/2023 09:01:18,13 203162
25/11/2023 09:01:24,16 190665
25/11/2023 09:01:30,16 190938
25/11/2023 09:01:36,19 184603
25/11/2023 09:01:42,18 184714
25/11/2023 09:01:48,22 185001
25/11/2023 09:01:54,21 179893
25/11/2023 09:02:00,20 192338
25/11/2023 09:02:06,12 191659
25/11/2023 09:02:12,19 180319
25/11/2023 09:02:18,11 180852
25/11/2023 09:02:24,22 178592
25/11/2023 09:02:30,18 178532
25/11/2023 09:02:36,21 187931
25/11/2023 09:02:42,14 187322
25/11/2023 09:02:48,19 185854
25/11/2023 09:02:54,11 183214
25/11/2023 09:03:00,13 194806
25/11/2023 09:03:06,16 193114
25/11/2023 09:03:12,16 193016
25/11/2023 09:03:18,18 193096
25/11/2023 09:03:24,20 192955
25/11/2023 09:03:30,17 217207
25/11/2023 09:03:36,13 216697
25/11/2023 09:03:42,17 185704
25/11/2023 09:03:48,19 185923
25/11/2023 09:03:54,20 189241
25/11/2023 09:04:00,16 184229
25/11/2023 09:04:06,21 193628
25/11/2023 09:04:12,15 192904
25/11/2023 09:04:18,14 181524
25/11/2023 09:04:24,12 199302
25/11/2023 09:04:30,15 199471
25/11/2023 09:04:36,18 199415
25/11/2023 09:04:42,21 190318
25/11/2023 09:04:48,15 187374
25/11/2023 09:04:54,18 207294
25/11/2023 09:05:00,17 204589
25/11/2023 09:05:06,19 191527
25/11/2023 09:05:12,15 189645
25/11/2023 09:05:18,18 189539
25/11/2023 09:05:24,12 189575
25/11/2023 09:05:30,13 189500
25/11/2023 09:05:36,22 195503
25/11/2023 09:05:42,18 195979
25/11/2023 09:05:48,13 186513
25/11/2023 09:05:54,13 186797
25/11/2023 09:06:00,20 202439
25/11/2023 09:06:06,18 197387
25/11/2023 09:06:12,15 200589
25/11/2023 09:06:18,21 199925
25/11/2023 09:06:24,20 182421
25/11/2023 09:06:30,15 187778
25/11/2023 09:06:36,11 188067
25/11/2023 09:06:42,16 187941
25/11/2023 09:06:48,16 183924
25/11/2023 09:06:54,20 179045
25/11/2023 09:07:00,13 182963
25/11/2023 09:07:06,14 183707
25/11/2023 09:07:12,16 182910
25/11/2023 09:07:18,19 179185
25/11/2023 09:07:24,20 179144
25/11/2023 09:07:30,15 179140
25/11/2023 09:07:36,20 179144
25/11/2023 09:07:42,21 195995
25/11/2023 09:07:48,21 196775
25/11/2023 09:07:54,18 187428
25/11/2023 09:08:00,19 187631
25/11/2023 09:08:06,18 188413
25/11/2023 09:08:12,16 183369
25/11/2023 09:08:18,21 183519
25/11/2023 09:08:24,13 182742
25/11/2023 09:08:30,19 186750
25/11/2023 09:08:36,13 198188
25/11/2023 09:08:42,16 198360
25/11/2023 09:08:48,12 198276
25/11/2023 09:08:54,15 192032
25/11/2023 09:09:00,19 189022
25/11/2023 09:09:06,11 187543
25/11/2023 09:09:12,19 184874
25/11/2023 09:09:18,22 196492
25/11/2023 09:09:24,22 194780
25/11/2023 09:09:30,20 194702
25/11/2023 09:09:36,12 194734
25/11/2023 09:09:42,20 194746
25/11/2023 09:09:48,13 194481
25/11/2023 09:09:54,18 194972
25/11/2023 09:10:00,14 190156
25/11/2023 09:10:06,14 190360
25/11/2023 09:10:12,13 204287
25/11/2023 09:10:18,14 199188
25/11/2023 09:10:24,17 186885
25/11/2023 09:10:30,20 186140
25/11/2023 09:10:36,22 202553
25/11/2023 09:10:42,15 189376
25/11/2023 09:10:48,21 189752
25/11/2023 09:10:54,19 189592
25/11/2023 09:11:00,16 201846
25/11/2023 09:11:06,17 198930
25/11/2023 09:11:12,18 194319
25/11/2023 09:11:18,13 191639
25/11/2023 09:11:24,19 190901
25/11/2023 09:11:30,20 189265
25/11/2023 09:11:36,16 189159
25/11/2023 09:11:42,20 189219
25/11/2023 09:11:48,22 189199
25/11/2023 09:11:54,19 198146
25/11/2023 09:12:00,12 198569
25/11/2023 09:12:06,18 195439
25/11/2023 09:12:12,12 195436
25/11/2023 09:12:18,13 189478
25/11/2023 09:12:24,17 184428
25/11/2023 09:12:30,22 184561
25/11/2023 09:12:36,18 183799
25/11/2023 09:12:42,19 187859
25/11/2023 09:12:48,21 193213
25/11/2023 09:12:54,17 193483
25/11/2023 09:13:00,13 193399
25/11/2023 09:13:06,13 190236
25/11/2023 09:13:12,22 187266
25/11/2023 09:13:18,15 188775
25/11/2023 09:13:24,22 186111
25/11/2023 09:13:30,22 186771
25/11/2023 09:13:36,16 185071
25/11/2023 09:13:42,15 185033
25/11/2023 09:13:48,13 184989
25/11/2023 09:13:54,18 184892
25/11/2023 09:14:00,22 198500
25/11/2023 09:14:06,21 198972
25/11/2023 09:14:12,13 191078
25/11/2023 09:14:18,17 191333
25/11/2023 09:14:24,22 211583
25/11/2023 09:14:30,12 206515
25/11/2023 09:14:36,20 188185
25/11/2023 09:14:42,20 187497
25/11/2023 09:14:48,20 188449
25/11/2023 09:14:54,21 187633
25/11/2023 09:15:00,19 185297
25/11/2023 09:15:06,21 185221
25/11/2023 09:15:12,17 203354
25/11/2023 09:15:18,16 203450
25/11/2023 09:15:24,19 192773
25/11/2023 09:15:30,16 190035
25/11/2023 09:15:36,13 195452
25/11/2023 09:15:42,17 193500
25/11/2023 09:15:48,17 193393
25/11/2023 09:15:54,14 193413
25/11/2023 09:16:00,14 193359
25/11/2023 09:16:06,22 199487
25/11/2023 09:16:12,16 199955
25/11/2023 09:16:18,18 193678
25/11/2023 09:16:24,20 193882
25/11/2023 09:16:30,14 200269
25/11/2023 09:16:36,17 195217
25/11/2023 09:16:42,12 192251
25/11/2023 09:16:48,16 191575
25/11/2023 09:16:54,13 192559
25/11/2023 09:17:00,17 204064
25/11/2023 09:17:06,17 204318
25/11/2023 09:17:12,17 204205
25/11/2023 09:17:18,18 207232
25/11/2023 09:17:24,12 204205
25/11/2023 09:17:30,21 193136
25/11/2023 09:17:36,21 190550
25/11/2023 09:17:42,13 189844
25/11/2023 09:17:48,15 188177
25/11/2023 09:17:54,13 188086
25/11/2023 09:18:00,18 188162
25/11/2023 09:18:06,20 188118
25/11/2023 09:18:12,14 221657
25/11/2023 09:18:18,20 222141
25/11/2023 09:18:24,12 191216
25/11/2023 09:18:30,14 191388
25/11/2023 09:18:36,20 204066
25/11/2023 09:18:42,14 198910
25/11/2023 09:18:48,15 192908
25/11/2023 09:18:54,11 192260
25/11/2023 09:19:00,14 202327
25/11/2023 09:19:06,20 192368
25/11/2023 09:19:12,14 192507
25/11/2023 09:19:18,21 192291
25/11/2023 09:19:24,12 192302
25/11/2023 09:19:30,21 189347
25/11/2023 09:19:36,22 196765
25/11/2023 09:19:42,17 194304
25/11/2023 09:19:48,21 193613
25/11/2023 09:19:54,15 191893
25/11/2023 09:20:00,22 191823
25/11/2023 09:20:06,16 191883
25/11/2023 09:20:12,19 191819
25/11/2023 09:20:18,12 207163
25/11/2023 09:20:24,18 207574
25/11/2023 09:20:30,12 196707
25/11/2023 09:20:36,13 196958
25/11/2023 09:20:42,15 207859
25/11/2023 09:20:48,19 202738
25/11/2023 09:20:54,13 193672
25/11/2023 09:21:00,18 192920
25/11/2023 09:21:06,19 193572
25/11/2023 09:21:12,15 192741
25/11/2023 09:21:18,16 193182
25/11/2023 09:21:24,17 193032
25/11/2023 09:21:30,20 196061
25/11/2023 09:21:36,17 192959
25/11/2023 09:21:42,18 194139
25/11/2023 09:21:48,12 201034
25/11/2023 09:21:54,19 194185
25/11/2023 09:22:00,12 192487
25/11/2023 09:22:06,15 192433
25/11/2023 09:22:12,18 191491
25/11/2023 09:22:18,15 189481
25/11/2023 09:22:24,18 215439
25/11/2023 09:22:30,22 215963
25/11/2023 09:22:36,19 191503
25/11/2023 09:22:42,16 191731
25/11/2023 09:22:48,21 196634
25/11/2023 09:22:54,14 191525
25/11/2023 09:23:00,21 194754
25/11/2023 09:23:06,14 194028
25/11/2023 09:23:12,20 188918
25/11/2023 09:23:18,21 194166
25/11/2023 09:23:24,18 194546
25/11/2023 09:23:30,16 194506
25/11/2023 09:23:36,12 194406
25/11/2023 09:23:42,12 191443
25/11/2023 09:23:48,22 188093
25/11/2023 09:23:54,20 187284
25/11/2023 09:24:00,15 195766
25/11/2023 09:24:06,14 194182
25/11/2023 09:24:12,20 194072
25/11/2023 09:24:18,14 193944
25/11/2023 09:24:24,16 193975
25/11/2023 09:24:30,23 199715
25/11/2023 09:24:36,18 200182
25/11/2023 09:24:42,12 192263
25/11/2023 09:24:48,15 192510
25/11/2023 09:24:54,18 197425
25/11/2023 09:25:00,22 192365
25/11/2023 09:25:06,14 195587
25/11/2023 09:25:12,13 194979
25/11/2023 09:25:18,21 198874
25/11/2023 09:25:24,15 190064
25/11/2023 09:25:30,19 192234
25/11/2023 09:25:36,13 192173
25/11/2023 09:25:42,20 219821
25/11/2023 09:25:48,17 216829
25/11/2023 09:25:54,14 216745
25/11/2023 09:26:00,18 213181
25/11/2023 09:26:06,14 193562
25/11/2023 09:26:12,13 191666
25/11/2023 09:26:18,20 191715
25/11/2023 09:26:24,16 191659
25/11/2023 09:26:30,12 191581
25/11/2023 09:26:36,14 197526
25/11/2023 09:26:42,22 197998
25/11/2023 09:26:48,20 191591
25/11/2023 09:26:54,11 191863
25/11/2023 09:27:00,18 195277
25/11/2023 09:27:06,15 190169
25/11/2023 09:27:12,22 202655
25/11/2023 09:27:18,15 202015
25/11/2023 09:27:24,15 193617
25/11/2023 09:27:30,12 187684
25/11/2023 09:27:36,18 208599
25/11/2023 09:27:42,19 208305
25/11/2023 09:27:48,17 192893
25/11/2023 09:27:54,14 189797
25/11/2023 09:28:00,13 189725
25/11/2023 09:28:06,22 191450
25/11/2023 09:28:12,19 191063
25/11/2023 09:28:18,15 189356
25/11/2023 09:28:24,12 189285
25/11/2023 09:28:30,15 189350
25/11/2023 09:28:36,20 189326
25/11/2023 09:28:42,21 198153
25/11/2023 09:28:48,20 198603
25/11/2023 09:28:54,12 192160
25/11/2023 09:29:00,14 192472
25/11/2023 09:29:06,19 201972
25/11/2023 09:29:12,22 196902
25/11/2023 09:29:18,16 209356
25/11/2023 09:29:24,11 208551
25/11/2023 09:29:30,18 187849
25/11/2023 09:29:36,18 186910
25/11/2023 09:29:42,20 190463
25/11/2023 09:29:48,13 190436
25/11/2023 09:29:54,15 199636
25/11/2023 09:30:00,16 196661
25/11/2023 09:30:06,21 196561
25/11/2023 09:30:12,18 192159
25/11/2023 09:30:18,18 191754
25/11/2023 09:30:24,17 190070
25/11/2023 09:30:30,17 189972
25/11/2023 09:30:36,21 190044
25/11/2023 09:30:42,14 190012
25/11/2023 09:30:48,20 198858
25/11/2023 09:30:54,21 199378
25/11/2023 09:31:00,20 210437
25/11/2023 09:31:06,22 210672
25/11/2023 09:31:12,12 193460
25/11/2023 09:31:18,13 188428
25/11/2023 09:31:24,11 191537
25/11/2023 09:31:30,16 190946
25/11/2023 09:31:36,14 194842
25/11/2023 09:31:42,13 186054
25/11/2023 09:31:48,17 194519
25/11/2023 09:31:54,17 194327
25/11/2023 09:32:00,14 203458
25/11/2023 09:32:06,20 200478
25/11/2023 09:32:12,19 191050
25/11/2023 09:32:18,13 196683
25/11/2023 09:32:24,21 192501
25/11/2023 09:32:30,19 190683
25/11/2023 09:32:36,14 190565
25/11/2023 09:32:42,18 190693
25/11/2023 09:32:48,21 190622
25/11/2023 09:32:54,19 205697
25/11/2023 09:33:00,13 205929
25/11/2023 09:33:06,15 193248
25/11/2023 09:33:12,16 193363
25/11/2023 09:33:18,11 193552
25/11/2023 09:33:24,17 188605
25/11/2023 09:33:30,19 191832
25/11/2023 09:33:36,14 191228
25/11/2023 09:33:42,21 198160
25/11/2023 09:33:48,21 187884
25/11/2023 09:33:54,21 191659
25/11/2023 09:34:00,21 191511
25/11/2023 09:34:06,14 191892
25/11/2023 09:34:12,13 187100
25/11/2023 09:34:18,14 187064
25/11/2023 09:34:24,14 210549
25/11/2023 09:34:30,21 194700
25/11/2023 09:34:36,14 192798
25/11/2023 09:34:42,18 192731
25/11/2023 09:34:48,22 192707
25/11/2023 09:34:54,17 192449
25/11/2023 09:35:00,19 201466
25/11/2023 09:35:06,19 201915
25/11/2023 09:35:12,21 204975
25/11/2023 09:35:18,21 205335
25/11/2023 09:35:24,16 202270
25/11/2023 09:35:30,14 197221
25/11/2023 09:35:36,21 194347
25/11/2023 09:35:42,18 193715
25/11/2023 09:35:48,20 197616
25/11/2023 09:35:54,16 190260
25/11/2023 09:36:00,16 194220
25/11/2023 09:36:06,19 194071
25/11/2023 09:36:12,19 197145
25/11/2023 09:36:18,15 194053
25/11/2023 09:36:24,17 193963
25/11/2023 09:36:30,15 193170
25/11/2023 09:36:36,13 192420
25/11/2023 09:36:42,14 188251
25/11/2023 09:36:48,18 188173
25/11/2023 09:36:54,12 188169
25/11/2023 09:37:00,19 188164
25/11/2023 09:37:06,18 204992
25/11/2023 09:37:12,13 205777
25/11/2023 09:37:18,20 196324
25/11/2023 09:37:24,19 196625
25/11/2023 09:37:30,22 215430
25/11/2023 09:37:36,16 210354
25/11/2023 09:37:42,22 192028
25/11/2023 09:37:48,14 191396
25/11/2023 09:37:54,16 192236
25/11/2023 09:38:00,12 190999
25/11/2023 09:38:06,14 194966
25/11/2023 09:38:12,18 194553
25/11/2023 09:38:18,20 212908
25/11/2023 09:38:24,19 209871
25/11/2023 09:38:30,22 197449
25/11/2023 09:38:36,21 199954
25/11/2023 09:38:42,13 194020
25/11/2023 09:38:48,13 192316
25/11/2023 09:38:54,22 192279
25/11/2023 09:39:00,12 192230
25/11/2023 09:39:06,11 192278
25/11/2023 09:39:12,20 203077
25/11/2023 09:39:18,17 203473
25/11/2023 09:39:24,20 198708
25/11/2023 09:39:30,13 198964
25/11/2023 09:39:36,14 197702
25/11/2023 09:39:42,21 192676
25/11/2023 09:39:48,14 204970
25/11/2023 09:39:54,21 204359
25/11/2023 09:40:00,19 192657
25/11/2023 09:40:06,19 195737
25/11/2023 09:40:12,13 198413
25/11/2023 09:40:18,13 198287
25/11/2023 09:40:24,20 219771
25/11/2023 09:40:30,12 216775
25/11/2023 09:40:36,19 216707
25/11/2023 09:40:42,18 200699
25/11/2023 09:40:48,16 196457
25/11/2023 09:40:54,21 194797
25/11/2023 09:41:00,18 194727
25/11/2023 09:41:06,18 194735
25/11/2023 09:41:12,21 194751
25/11/2023 09:41:18,16 209850
25/11/2023 09:41:24,13 210294
25/11/2023 09:41:30,17 197583
25/11/2023 09:41:36,20 197871
25/11/2023 09:41:42,12 219587
25/11/2023 09:41:48,18 214479
25/11/2023 09:41:54,20 196176
25/11/2023 09:42:00,14 195575
25/11/2023 09:42:06,13 196354
25/11/2023 09:42:12,13 195253
25/11/2023 09:42:18,13 199182
25/11/2023 09:42:24,22 198984
25/11/2023 09:42:30,14 208135
25/11/2023 09:42:36,22 204987
25/11/2023 09:42:42,14 204875
25/11/2023 09:42:48,21 200475
25/11/2023 09:42:54,12 206077
25/11/2023 09:43:00,21 204354
25/11/2023 09:43:06,19 204217
25/11/2023 09:43:12,15 204256
25/11/2023 09:43:18,16 204204
25/11/2023 09:43:24,22 210084
25/11/2023 09:43:30,15 210305
25/11/2023 09:43:36,14 197708
25/11/2023 09:43:42,18 198023
25/11/2023 09:43:48,21 213785
25/11/2023 09:43:54,12 208627
25/11/2023 09:44:00,12 193456
25/11/2023 09:44:06,16 192832
25/11/2023 09:44:12,20 193596
25/11/2023 09:44:18,14 192462
25/11/2023 09:44:24,17 224027
25/11/2023 09:44:30,20 223867
25/11/2023 09:44:36,22 208378
25/11/2023 09:44:42,15 205398
25/11/2023 09:44:48,16 205342
25/11/2023 09:44:54,18 199205
25/11/2023 09:45:00,18 206636
25/11/2023 09:45:06,14 204696
25/11/2023 09:45:12,16 204618
25/11/2023 09:45:18,18 204566
25/11/2023 09:45:24,17 204502
25/11/2023 09:45:30,17 216573
25/11/2023 09:45:36,16 216989
25/11/2023 09:45:42,20 198210
25/11/2023 09:45:48,15 198558
25/11/2023 09:45:54,15 204908
25/11/2023 09:46:00,22 199997
25/11/2023 09:46:06,16 193983
25/11/2023 09:46:12,17 193359
25/11/2023 09:46:18,19 194127
25/11/2023 09:46:24,14 191506
25/11/2023 09:46:30,22 200059
25/11/2023 09:46:36,13 199719
25/11/2023 09:46:42,20 199702
25/11/2023 09:46:48,21 196637
25/11/2023 09:46:54,19 196345
25/11/2023 09:47:00,12 195733
25/11/2023 09:47:06,13 200719
25/11/2023 09:47:12,18 199015
25/11/2023 09:47:18,17 198873
25/11/2023 09:47:24,13 198907
25/11/2023 09:47:30,21 198909
25/11/2023 09:47:36,15 204765
25/11/2023 09:47:42,17 205254
25/11/2023 09:47:48,14 200465
25/11/2023 09:47:54,17 200778
25/11/2023 09:48:00,18 202496
25/11/2023 09:48:06,14 197455
25/11/2023 09:48:12,16 209965
25/11/2023 09:48:18,13 209366
25/11/2023 09:48:24,13 200870
25/11/2023 09:48:30,20 196451
25/11/2023 09:48:36,17 206685
25/11/2023 09:48:42,19 206332
25/11/2023 09:48:48,12 200071
25/11/2023 09:48:54,17 196901
25/11/2023 09:49:00,21 196772
25/11/2023 09:49:06,18 210878
25/11/2023 09:49:12,21 198148
25/11/2023 09:49:18,21 196451
25/11/2023 09:49:24,14 196349
25/11/2023 09:49:30,17 196430
25/11/2023 09:49:36,13 196381
25/11/2023 09:49:42,17 217589
25/11/2023 09:49:48,15 218109
25/11/2023 09:49:54,20 202453
25/11/2023 09:50:00,11 202717
25/11/2023 09:50:06,17 218437
25/11/2023 09:50:12,22 213314
25/11/2023 09:50:18,17 195024
25/11/2023 09:50:24,19 194303
25/11/2023 09:50:30,17 195076
25/11/2023 09:50:36,13 193922
25/11/2023 09:50:42,12 193103
25/11/2023 09:50:48,20 191606
25/11/2023 09:50:54,22 212800
25/11/2023 09:51:00,14 212886
25/11/2023 09:51:06,14 212864
25/11/2023 09:51:12,21 196911
25/11/2023 09:51:18,16 198840
25/11/2023 09:51:24,18 196866
25/11/2023 09:51:30,16 196657
25/11/2023 09:51:36,17 196681
25/11/2023 09:51:42,15 196641
25/11/2023 09:51:48,17 205609
25/11/2023 09:51:54,22 205905
25/11/2023 09:52:00,16 202144
25/11/2023 09:52:06,19 202420
25/11/2023 09:52:12,21 211608
25/11/2023 09:52:18,15 206550
25/11/2023 09:52:24,19 209805
25/11/2023 09:52:30,20 209064
25/11/2023 09:52:36,20 194504
25/11/2023 09:52:42,19 206022
25/11/2023 09:52:48,14 206338
25/11/2023 09:52:54,19 206296
25/11/2023 09:53:00,12 206228
25/11/2023 09:53:06,18 203177
25/11/2023 09:53:12,13 195303
25/11/2023 09:53:18,19 199138
25/11/2023 09:53:24,17 198174
25/11/2023 09:53:30,19 196510
25/11/2023 09:53:36,13 196421
25/11/2023 09:53:42,14 196456
25/11/2023 09:53:48,17 196392
25/11/2023 09:53:54,21 205388
25/11/2023 09:54:00,13 205277
25/11/2023 09:54:06,19 205283
25/11/2023 09:54:12,21 205503
25/11/2023 09:54:18,15 199474
25/11/2023 09:54:24,21 194373
25/11/2023 09:54:30,12 222240
25/11/2023 09:54:36,14 221577
25/11/2023 09:54:42,22 200920
25/11/2023 09:54:48,21 195271
25/11/2023 09:54:54,17 197356
25/11/2023 09:55:00,22 197286
25/11/2023 09:55:06,19 215666
25/11/2023 09:55:12,22 212678
25/11/2023 09:55:18,15 212646
25/11/2023 09:55:24,19 196594
25/11/2023 09:55:30,21 213972
25/11/2023 09:55:36,18 212248
25/11/2023 09:55:42,20 212182
25/11/2023 09:55:48,12 212030
25/11/2023 09:55:54,21 211869
25/11/2023 09:56:00,12 208472
25/11/2023 09:56:06,18 208960
25/11/2023 09:56:12,12 199472
25/11/2023 09:56:18,19 199719
25/11/2023 09:56:24,22 200001
25/11/2023 09:56:30,15 194939
25/11/2023 09:56:36,20 198161
25/11/2023 09:56:42,14 197533
25/11/2023 09:56:48,16 210673
25/11/2023 09:56:54,19 204791
25/11/2023 09:57:00,13 207177
25/11/2023 09:57:06,20 207105
25/11/2023 09:57:12,14 200899
25/11/2023 09:57:18,16 197867
25/11/2023 09:57:24,21 197598
25/11/2023 09:57:30,12 202788
25/11/2023 09:57:36,21 198841
25/11/2023 09:57:42,16 196862
