Inicio: 25/11/2023 19:09:30,80 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: video-error-key.txt
26/11/2023 00:42:39,16 126394
26/11/2023 00:42:45,12 128630
26/11/2023 00:42:51,18 128794
26/11/2023 00:42:57,15 128794
26/11/2023 00:43:03,15 131675
26/11/2023 00:43:09,12 128595
26/11/2023 00:43:15,12 130295
26/11/2023 00:43:21,19 127445
26/11/2023 00:43:27,14 129697
26/11/2023 00:43:33,16 127892
26/11/2023 00:43:39,16 127880
26/11/2023 00:43:45,21 127922
26/11/2023 00:43:51,17 127922
26/11/2023 00:43:57,19 138451
26/11/2023 00:44:03,22 138971
26/11/2023 00:44:09,12 112837
26/11/2023 00:44:15,12 113119
26/11/2023 00:44:21,18 131286
26/11/2023 00:44:27,15 126178
26/11/2023 00:44:33,22 126334
26/11/2023 00:44:39,20 125574
26/11/2023 00:44:45,13 126495
26/11/2023 00:44:51,15 128770
26/11/2023 00:44:57,16 128902
26/11/2023 00:45:03,22 128781
26/11/2023 00:45:09,20 131623
26/11/2023 00:45:15,16 128558
26/11/2023 00:45:21,12 130271
26/11/2023 00:45:27,13 127436
26/11/2023 00:45:33,13 129746
26/11/2023 00:45:39,15 128026
26/11/2023 00:45:45,16 127980
26/11/2023 00:45:51,13 128008
26/11/2023 00:45:57,13 128004
26/11/2023 00:46:03,18 138495
26/11/2023 00:46:09,16 139003
26/11/2023 00:46:15,16 112882
26/11/2023 00:46:21,20 113182
26/11/2023 00:46:27,15 131325
26/11/2023 00:46:33,17 126137
26/11/2023 00:46:39,13 126294
26/11/2023 00:46:45,21 125475
26/11/2023 00:46:51,21 126372
26/11/2023 00:46:57,12 128649
26/11/2023 00:47:03,19 128787
26/11/2023 00:47:09,17 123070
26/11/2023 00:47:15,12 125245
26/11/2023 00:47:21,20 120821
26/11/2023 00:47:27,19 122473
26/11/2023 00:47:33,19 119630
26/11/2023 00:47:39,14 121935
26/11/2023 00:47:45,19 120195
26/11/2023 00:47:51,17 120181
26/11/2023 00:47:57,16 120181
26/11/2023 00:48:03,19 120177
26/11/2023 00:48:09,14 128024
26/11/2023 00:48:15,18 127696
26/11/2023 00:48:21,15 100539
26/11/2023 00:48:27,21 100687
26/11/2023 00:48:33,21 118834
26/11/2023 00:48:39,13 113712
26/11/2023 00:48:45,18 113938
26/11/2023 00:48:51,14 113177
26/11/2023 00:48:57,20 114076
26/11/2023 00:49:03,14 116323
26/11/2023 00:49:09,16 116439
26/11/2023 00:49:15,18 116426
26/11/2023 00:49:21,14 119367
26/11/2023 00:49:27,21 116335
26/11/2023 00:49:33,20 117992
26/11/2023 00:49:39,14 115110
26/11/2023 00:49:45,19 117679
26/11/2023 00:49:51,16 115952
26/11/2023 00:49:57,18 115945
26/11/2023 00:50:03,13 115918
26/11/2023 00:50:09,13 115974
26/11/2023 00:50:15,19 126349
26/11/2023 00:50:21,15 126859
26/11/2023 00:50:27,15 100802
26/11/2023 00:50:33,12 101028
26/11/2023 00:50:39,15 119138
26/11/2023 00:50:45,13 114046
26/11/2023 00:50:51,19 114216
26/11/2023 00:50:57,15 113464
26/11/2023 00:51:03,18 114379
26/11/2023 00:51:09,16 116680
26/11/2023 00:51:15,21 116808
26/11/2023 00:51:21,14 116772
26/11/2023 00:51:27,21 118947
26/11/2023 00:51:33,18 115216
26/11/2023 00:51:39,13 116887
26/11/2023 00:51:45,21 114066
26/11/2023 00:51:51,19 116391
26/11/2023 00:51:57,18 114400
26/11/2023 00:52:03,13 114321
26/11/2023 00:52:09,19 114265
26/11/2023 00:52:15,15 114235
26/11/2023 00:52:21,21 124570
26/11/2023 00:52:27,20 124982
26/11/2023 00:52:33,15 98643
26/11/2023 00:52:39,21 98842
26/11/2023 00:52:45,20 116610
26/11/2023 00:52:51,13 111518
26/11/2023 00:52:57,22 111665
26/11/2023 00:53:03,15 110873
26/11/2023 00:53:09,15 111779
26/11/2023 00:53:15,19 114035
26/11/2023 00:53:21,13 114151
26/11/2023 00:53:27,20 114147
26/11/2023 00:53:33,14 116964
26/11/2023 00:53:39,20 113872
26/11/2023 00:53:45,15 115498
26/11/2023 00:53:51,16 112669
26/11/2023 00:53:57,20 121827
26/11/2023 00:54:03,18 122437
26/11/2023 00:54:09,12 122395
26/11/2023 00:54:15,13 122396
26/11/2023 00:54:21,20 122384
26/11/2023 00:54:27,17 132809
26/11/2023 00:54:33,18 133384
26/11/2023 00:54:39,19 107166
26/11/2023 00:54:45,13 107432
26/11/2023 00:54:51,20 125627
26/11/2023 00:54:57,15 120451
26/11/2023 00:55:03,13 120914
26/11/2023 00:55:09,17 120190
26/11/2023 00:55:15,21 121061
26/11/2023 00:55:21,12 123305
26/11/2023 00:55:27,21 123465
26/11/2023 00:55:33,14 123449
26/11/2023 00:55:39,22 126344
26/11/2023 00:55:45,20 123284
26/11/2023 00:55:51,15 124937
26/11/2023 00:55:57,14 122003
26/11/2023 00:56:03,15 124345
26/11/2023 00:56:09,20 122625
26/11/2023 00:56:15,16 122589
26/11/2023 00:56:21,22 122607
26/11/2023 00:56:27,21 122603
26/11/2023 00:56:33,17 133115
26/11/2023 00:56:39,19 133609
26/11/2023 00:56:45,13 107449
26/11/2023 00:56:51,22 107761
26/11/2023 00:56:57,19 125879
26/11/2023 00:57:03,14 120695
26/11/2023 00:57:09,20 120860
26/11/2023 00:57:15,16 120108
26/11/2023 00:57:21,20 121025
26/11/2023 00:57:27,12 123285
26/11/2023 00:57:33,19 123473
26/11/2023 00:57:39,19 123453
26/11/2023 00:57:45,14 126315
26/11/2023 00:57:51,12 123214
26/11/2023 00:57:57,13 124876
26/11/2023 00:58:03,16 122019
26/11/2023 00:58:09,13 124331
26/11/2023 00:58:15,14 122419
26/11/2023 00:58:21,13 121839
26/11/2023 00:58:27,13 121853
26/11/2023 00:58:33,22 121852
26/11/2023 00:58:39,12 132243
26/11/2023 00:58:45,21 132811
26/11/2023 00:58:51,18 106710
26/11/2023 00:58:57,13 106990
26/11/2023 00:59:03,22 125148
26/11/2023 00:59:09,16 119964
26/11/2023 00:59:15,12 120126
26/11/2023 00:59:21,19 119422
26/11/2023 00:59:27,12 120274
26/11/2023 00:59:33,19 122581
26/11/2023 00:59:39,15 122717
26/11/2023 00:59:45,17 122673
26/11/2023 00:59:51,15 125539
26/11/2023 00:59:57,16 122487
26/11/2023 01:00:03,13 124154
26/11/2023 01:00:09,12 121300
26/11/2023 01:00:15,16 123620
26/11/2023 01:00:21,20 121884
26/11/2023 01:00:27,17 121878
26/11/2023 01:00:33,20 121878
26/11/2023 01:00:39,22 121859
26/11/2023 01:00:45,21 132326
26/11/2023 01:00:51,20 132860
26/11/2023 01:00:57,16 106735
26/11/2023 01:01:03,19 106999
26/11/2023 01:01:09,13 125205
26/11/2023 01:01:15,13 119973
26/11/2023 01:01:21,17 120143
26/11/2023 01:01:27,14 119411
26/11/2023 01:01:33,15 120235
26/11/2023 01:01:39,14 126274
26/11/2023 01:01:45,12 122920
26/11/2023 01:01:51,12 122924
26/11/2023 01:01:57,21 125892
26/11/2023 01:02:03,19 122792
26/11/2023 01:02:09,14 124411
26/11/2023 01:02:15,17 121563
26/11/2023 01:02:21,14 123905
26/11/2023 01:02:27,22 122173
26/11/2023 01:02:33,14 122112
26/11/2023 01:02:39,16 122148
26/11/2023 01:02:45,20 122144
26/11/2023 01:02:51,21 132597
26/11/2023 01:02:57,18 133093
26/11/2023 01:03:03,22 106980
26/11/2023 01:03:09,13 107216
26/11/2023 01:03:15,16 125294
26/11/2023 01:03:21,13 120203
26/11/2023 01:03:27,14 120365
26/11/2023 01:03:33,15 119580
26/11/2023 01:03:39,15 120396
26/11/2023 01:03:45,16 122746
26/11/2023 01:03:51,12 122848
26/11/2023 01:03:57,19 122891
26/11/2023 01:04:03,11 125732
26/11/2023 01:04:09,15 122708
26/11/2023 01:04:15,19 124301
26/11/2023 01:04:21,12 121493
26/11/2023 01:04:27,16 123958
26/11/2023 01:04:33,21 122206
26/11/2023 01:04:39,18 122172
26/11/2023 01:04:45,13 122208
26/11/2023 01:04:51,17 122228
26/11/2023 01:04:57,13 132648
26/11/2023 01:05:03,12 133180
26/11/2023 01:05:09,17 107067
26/11/2023 01:05:15,21 107355
26/11/2023 01:05:21,19 125467
26/11/2023 01:05:27,20 120282
26/11/2023 01:05:33,12 120480
26/11/2023 01:05:39,16 119760
26/11/2023 01:05:45,16 120621
26/11/2023 01:05:51,15 122959
26/11/2023 01:05:57,18 123104
26/11/2023 01:06:03,20 123060
26/11/2023 01:06:09,16 126001
26/11/2023 01:06:15,20 122961
26/11/2023 01:06:21,18 124521
26/11/2023 01:06:27,16 121734
26/11/2023 01:06:33,12 124066
26/11/2023 01:06:39,18 122300
26/11/2023 01:06:45,21 122285
26/11/2023 01:06:51,20 122285
26/11/2023 01:06:57,17 122289
26/11/2023 01:07:03,13 132729
26/11/2023 01:07:09,20 133333
26/11/2023 01:07:15,16 107206
26/11/2023 01:07:21,22 107398
26/11/2023 01:07:27,18 125560
26/11/2023 01:07:33,13 120401
26/11/2023 01:07:39,15 120534
26/11/2023 01:07:45,22 119830
26/11/2023 01:07:51,14 120678
26/11/2023 01:07:57,16 122943
26/11/2023 01:08:03,15 123089
26/11/2023 01:08:09,11 123081
26/11/2023 01:08:15,13 126327
26/11/2023 01:08:21,20 123275
26/11/2023 01:08:27,17 124859
26/11/2023 01:08:33,14 122096
26/11/2023 01:08:39,11 124425
26/11/2023 01:08:45,17 122680
26/11/2023 01:08:51,15 122688
26/11/2023 01:08:57,18 122696
26/11/2023 01:09:03,15 122668
26/11/2023 01:09:09,14 133080
26/11/2023 01:09:15,15 133580
26/11/2023 01:09:21,13 107459
26/11/2023 01:09:27,11 107780
26/11/2023 01:09:33,18 126077
26/11/2023 01:09:39,17 120934
26/11/2023 01:09:45,20 121108
26/11/2023 01:09:51,15 120388
26/11/2023 01:09:57,20 121212
26/11/2023 01:10:03,11 123444
26/11/2023 01:10:09,17 123647
26/11/2023 01:10:15,16 123615
26/11/2023 01:10:21,13 126650
26/11/2023 01:10:27,20 123622
26/11/2023 01:10:33,18 124684
26/11/2023 01:10:39,17 122349
26/11/2023 01:10:45,12 124630
26/11/2023 01:10:51,16 122902
26/11/2023 01:10:57,13 122896
26/11/2023 01:11:03,18 122884
26/11/2023 01:11:09,12 122799
26/11/2023 01:11:15,22 133339
26/11/2023 01:11:21,19 133896
26/11/2023 01:11:27,15 107704
26/11/2023 01:11:33,17 108012
26/11/2023 01:11:39,13 126154
26/11/2023 01:11:45,16 121007
26/11/2023 01:11:51,13 121177
26/11/2023 01:11:57,12 120489
26/11/2023 01:12:03,14 121285
26/11/2023 01:12:09,19 123560
26/11/2023 01:12:15,13 123708
26/11/2023 01:12:21,13 123716
26/11/2023 01:12:27,14 126619
26/11/2023 01:12:33,17 123583
26/11/2023 01:12:39,12 121169
26/11/2023 01:12:45,19 122359
26/11/2023 01:12:51,16 124688
26/11/2023 01:12:57,14 122924
26/11/2023 01:13:03,18 122902
26/11/2023 01:13:09,17 122858
26/11/2023 01:13:15,14 122823
26/11/2023 01:13:21,12 133245
26/11/2023 01:13:27,21 133872
26/11/2023 01:13:33,18 107494
26/11/2023 01:13:39,15 107838
26/11/2023 01:13:45,21 126041
26/11/2023 01:13:51,17 120829
26/11/2023 01:13:57,15 120963
26/11/2023 01:14:03,16 120291
26/11/2023 01:14:09,19 121067
26/11/2023 01:14:15,13 123253
26/11/2023 01:14:21,19 123498
26/11/2023 01:14:27,19 123482
26/11/2023 01:14:33,17 126380
26/11/2023 01:14:39,17 123344
26/11/2023 01:14:45,13 120370
26/11/2023 01:14:51,12 122116
26/11/2023 01:14:57,16 124430
26/11/2023 01:15:03,20 122638
26/11/2023 01:15:09,15 122581
26/11/2023 01:15:15,13 122588
26/11/2023 01:15:21,21 122612
26/11/2023 01:15:27,15 133092
26/11/2023 01:15:33,18 133632
26/11/2023 01:15:39,14 107503
26/11/2023 01:15:45,17 107807
26/11/2023 01:15:51,14 125989
26/11/2023 01:15:57,18 120837
26/11/2023 01:16:03,18 121007
26/11/2023 01:16:09,22 120323
26/11/2023 01:16:15,12 121087
26/11/2023 01:16:21,18 123349
26/11/2023 01:16:27,22 123534
26/11/2023 01:16:33,19 123478
26/11/2023 01:16:39,14 126448
26/11/2023 01:16:45,19 123384
26/11/2023 01:16:51,16 94235
26/11/2023 01:16:57,17 122068
26/11/2023 01:17:03,21 124446
26/11/2023 01:17:09,19 122714
26/11/2023 01:17:15,18 122676
26/11/2023 01:17:21,19 122792
26/11/2023 01:17:27,15 122724
26/11/2023 01:17:33,18 133659
26/11/2023 01:17:39,14 134179
26/11/2023 01:17:45,18 108082
26/11/2023 01:17:51,12 108382
26/11/2023 01:17:57,15 126533
26/11/2023 01:18:03,20 121368
26/11/2023 01:18:09,17 121539
26/11/2023 01:18:15,11 120875
26/11/2023 01:18:20,17 121491
26/11/2023 01:18:26,14 120691
26/11/2023 01:18:32,15 124522
26/11/2023 01:18:38,15 124090
26/11/2023 01:18:44,15 126953
26/11/2023 01:18:50,22 123892
26/11/2023 01:18:56,15 123864
26/11/2023 01:19:02,22 125535
26/11/2023 01:19:08,16 125018
26/11/2023 01:19:14,19 123302
26/11/2023 01:19:20,12 123268
26/11/2023 01:19:26,14 123271
26/11/2023 01:19:32,13 123287
26/11/2023 01:19:38,21 133584
26/11/2023 01:19:44,17 134207
26/11/2023 01:19:50,14 107809
26/11/2023 01:19:56,15 108425
26/11/2023 01:20:02,20 108463
26/11/2023 01:20:08,22 126531
26/11/2023 01:20:14,21 121577
26/11/2023 01:20:20,16 121089
26/11/2023 01:20:26,21 121513
26/11/2023 01:20:32,12 120731
26/11/2023 01:20:38,13 124428
26/11/2023 01:20:44,22 124042
26/11/2023 01:20:50,20 126924
26/11/2023 01:20:56,15 123880
26/11/2023 01:21:02,17 123860
26/11/2023 01:21:08,12 125568
26/11/2023 01:21:14,17 125179
26/11/2023 01:21:20,13 123355
26/11/2023 01:21:26,22 123322
26/11/2023 01:21:32,16 123337
26/11/2023 01:21:38,14 123321
26/11/2023 01:21:44,19 133679
26/11/2023 01:21:50,12 134995
26/11/2023 01:21:56,17 108469
26/11/2023 01:22:02,22 109179
26/11/2023 01:22:08,14 109205
26/11/2023 01:22:14,21 127339
26/11/2023 01:22:20,17 122364
26/11/2023 01:22:26,13 121744
26/11/2023 01:22:32,17 122236
26/11/2023 01:22:38,12 121545
26/11/2023 01:22:44,17 125268
26/11/2023 01:22:50,13 124853
26/11/2023 01:22:56,15 127801
26/11/2023 01:23:02,22 124764
26/11/2023 01:23:08,19 124728
26/11/2023 01:23:14,15 126351
26/11/2023 01:23:20,15 125878
26/11/2023 01:23:26,14 124106
26/11/2023 01:23:32,13 124116
26/11/2023 01:23:38,17 124104
26/11/2023 01:23:44,14 124097
26/11/2023 01:23:50,14 134439
26/11/2023 01:23:56,19 135079
26/11/2023 01:24:02,17 108398
26/11/2023 01:24:08,15 109144
26/11/2023 01:24:14,22 109114
26/11/2023 01:24:20,11 127218
26/11/2023 01:24:26,19 122288
26/11/2023 01:24:32,16 121824
26/11/2023 01:24:38,20 122164
26/11/2023 01:24:44,20 121496
26/11/2023 01:24:50,12 125174
26/11/2023 01:24:56,17 124786
26/11/2023 01:25:02,14 127651
26/11/2023 01:25:08,13 124669
26/11/2023 01:25:14,12 124645
26/11/2023 01:25:20,18 126300
26/11/2023 01:25:26,16 125784
26/11/2023 01:25:32,21 124032
26/11/2023 01:25:38,18 124022
26/11/2023 01:25:44,20 124030
26/11/2023 01:25:50,18 123929
26/11/2023 01:25:56,13 134147
26/11/2023 01:26:02,20 134880
26/11/2023 01:26:08,18 108294
26/11/2023 01:26:14,14 109055
26/11/2023 01:26:20,16 109103
26/11/2023 01:26:26,14 127212
26/11/2023 01:26:32,11 122269
26/11/2023 01:26:38,21 121781
26/11/2023 01:26:44,13 122165
26/11/2023 01:26:50,15 121513
26/11/2023 01:26:56,19 125218
26/11/2023 01:27:02,16 124813
26/11/2023 01:27:08,22 127661
26/11/2023 01:27:14,20 124655
26/11/2023 01:27:20,17 124651
26/11/2023 01:27:26,21 126274
26/11/2023 01:27:32,13 125765
26/11/2023 01:27:38,19 123941
26/11/2023 01:27:44,11 123807
26/11/2023 01:27:50,21 123839
26/11/2023 01:27:56,12 123799
26/11/2023 01:28:02,19 134232
26/11/2023 01:28:08,13 134936
26/11/2023 01:28:14,15 108347
26/11/2023 01:28:20,12 109105
26/11/2023 01:28:26,17 109155
26/11/2023 01:28:32,15 127225
26/11/2023 01:28:38,19 122299
26/11/2023 01:28:44,12 121771
26/11/2023 01:28:50,15 122179
26/11/2023 01:28:56,19 121523
26/11/2023 01:29:02,13 125775
26/11/2023 01:29:08,19 125430
26/11/2023 01:29:14,15 128242
26/11/2023 01:29:20,18 125244
26/11/2023 01:29:26,12 125156
26/11/2023 01:29:32,17 126882
26/11/2023 01:29:38,22 126344
26/11/2023 01:29:44,21 124572
26/11/2023 01:29:50,16 124574
26/11/2023 01:29:56,22 124579
26/11/2023 01:30:02,16 124554
26/11/2023 01:30:08,18 134896
26/11/2023 01:30:14,15 135519
26/11/2023 01:30:20,21 108947
26/11/2023 01:30:26,20 109710
26/11/2023 01:30:32,14 109736
26/11/2023 01:30:38,13 127828
26/11/2023 01:30:44,16 122914
26/11/2023 01:30:50,20 122410
26/11/2023 01:30:56,17 122758
26/11/2023 01:31:02,13 122042
26/11/2023 01:31:08,18 125717
26/11/2023 01:31:14,14 125309
26/11/2023 01:31:20,21 128207
26/11/2023 01:31:26,15 125224
26/11/2023 01:31:32,15 125212
26/11/2023 01:31:38,11 126846
26/11/2023 01:31:44,14 126355
26/11/2023 01:31:50,16 124467
26/11/2023 01:31:56,12 124465
26/11/2023 01:32:02,20 124485
26/11/2023 01:32:08,20 124465
26/11/2023 01:32:14,17 134843
26/11/2023 01:32:20,19 135447
26/11/2023 01:32:26,17 108875
26/11/2023 01:32:32,13 109609
26/11/2023 01:32:38,12 109651
26/11/2023 01:32:44,15 127678
26/11/2023 01:32:50,21 122765
26/11/2023 01:32:56,20 122284
26/11/2023 01:33:02,13 122661
26/11/2023 01:33:08,13 122041
26/11/2023 01:33:14,14 125712
26/11/2023 01:33:20,12 125293
26/11/2023 01:33:26,14 128182
26/11/2023 01:33:32,12 125176
26/11/2023 01:33:38,13 125149
26/11/2023 01:33:44,16 126784
26/11/2023 01:33:50,12 126273
26/11/2023 01:33:56,16 124526
26/11/2023 01:34:02,21 124519
26/11/2023 01:34:08,12 124560
26/11/2023 01:34:14,17 124483
26/11/2023 01:34:20,15 137452
26/11/2023 01:34:26,13 135437
26/11/2023 01:34:32,14 108804
26/11/2023 01:34:38,12 109577
26/11/2023 01:34:44,19 109604
26/11/2023 01:34:50,21 127823
26/11/2023 01:34:56,16 122809
26/11/2023 01:35:02,17 122342
26/11/2023 01:35:08,19 122651
26/11/2023 01:35:14,16 122015
26/11/2023 01:35:20,16 125688
26/11/2023 01:35:26,16 125308
26/11/2023 01:35:32,15 128216
26/11/2023 01:35:38,15 125206
26/11/2023 01:35:44,22 125210
26/11/2023 01:35:50,19 126841
26/11/2023 01:35:56,17 126316
26/11/2023 01:36:02,19 124592
26/11/2023 01:36:08,11 124453
26/11/2023 01:36:14,14 124417
26/11/2023 01:36:20,11 124421
26/11/2023 01:36:26,15 138240
26/11/2023 01:36:32,22 135453
26/11/2023 01:36:38,15 108881
26/11/2023 01:36:44,16 109611
26/11/2023 01:36:50,12 109667
26/11/2023 01:36:56,15 127795
26/11/2023 01:37:02,12 122813
26/11/2023 01:37:08,16 122362
26/11/2023 01:37:14,12 122698
26/11/2023 01:37:20,21 122071
26/11/2023 01:37:26,14 125743
26/11/2023 01:37:32,20 125367
26/11/2023 01:37:38,13 128198
26/11/2023 01:37:44,21 125208
26/11/2023 01:37:50,16 125168
26/11/2023 01:37:56,18 126758
26/11/2023 01:38:02,15 126269
26/11/2023 01:38:08,16 124514
26/11/2023 01:38:14,22 124495
26/11/2023 01:38:20,20 124499
26/11/2023 01:38:26,16 124499
26/11/2023 01:38:32,14 137734
26/11/2023 01:38:38,19 135459
26/11/2023 01:38:44,16 108851
26/11/2023 01:38:50,12 109625
26/11/2023 01:38:56,16 109630
26/11/2023 01:39:02,19 127744
26/11/2023 01:39:08,16 122822
26/11/2023 01:39:14,15 122390
26/11/2023 01:39:20,20 122686
26/11/2023 01:39:26,18 122050
26/11/2023 01:39:32,14 125778
26/11/2023 01:39:38,16 125310
26/11/2023 01:39:44,22 128172
26/11/2023 01:39:50,18 125148
26/11/2023 01:39:56,17 125134
26/11/2023 01:40:02,11 126790
26/11/2023 01:40:08,19 126309
26/11/2023 01:40:14,15 124526
26/11/2023 01:40:20,14 124532
26/11/2023 01:40:26,18 124528
26/11/2023 01:40:32,14 124568
26/11/2023 01:40:38,17 130981
26/11/2023 01:40:44,12 135492
26/11/2023 01:40:50,15 108904
26/11/2023 01:40:56,12 109666
26/11/2023 01:41:02,12 109692
26/11/2023 01:41:08,18 127877
26/11/2023 01:41:14,11 122875
26/11/2023 01:41:20,14 122371
26/11/2023 01:41:26,22 122663
26/11/2023 01:41:32,15 122047
26/11/2023 01:41:38,15 125648
26/11/2023 01:41:44,19 125345
26/11/2023 01:41:50,18 128183
26/11/2023 01:41:56,17 125221
26/11/2023 01:42:02,12 125161
26/11/2023 01:42:08,18 126750
26/11/2023 01:42:14,14 126264
26/11/2023 01:42:20,21 124542
26/11/2023 01:42:26,18 124536
26/11/2023 01:42:32,13 124516
26/11/2023 01:42:38,17 124532
26/11/2023 01:42:44,22 136171
26/11/2023 01:42:50,15 135495
26/11/2023 01:42:56,21 108856
26/11/2023 01:43:02,15 109577
26/11/2023 01:43:08,20 109536
26/11/2023 01:43:14,14 127792
26/11/2023 01:43:20,13 122815
26/11/2023 01:43:26,12 122375
26/11/2023 01:43:32,14 122711
26/11/2023 01:43:38,14 122080
26/11/2023 01:43:44,21 125775
26/11/2023 01:43:50,16 125376
26/11/2023 01:43:56,13 128218
26/11/2023 01:44:02,14 125217
26/11/2023 01:44:08,21 125213
26/11/2023 01:44:14,17 126831
26/11/2023 01:44:20,18 126304
26/11/2023 01:44:26,18 124591
26/11/2023 01:44:32,16 124549
26/11/2023 01:44:38,20 124560
26/11/2023 01:44:44,14 124460
26/11/2023 01:44:50,16 136760
26/11/2023 01:44:56,12 135436
26/11/2023 01:45:02,19 108869
26/11/2023 01:45:08,13 109654
26/11/2023 01:45:14,14 109684
26/11/2023 01:45:20,19 127745
26/11/2023 01:45:26,18 122851
26/11/2023 01:45:32,14 122383
26/11/2023 01:45:38,20 122726
26/11/2023 01:45:44,15 122103
26/11/2023 01:45:50,20 125776
26/11/2023 01:45:56,22 125395
26/11/2023 01:46:02,22 128251
26/11/2023 01:46:08,18 125286
26/11/2023 01:46:14,14 125209
26/11/2023 01:46:20,19 126848
26/11/2023 01:46:26,17 126348
26/11/2023 01:46:32,14 124603
26/11/2023 01:46:38,13 124517
26/11/2023 01:46:44,16 124515
26/11/2023 01:46:50,21 124526
26/11/2023 01:46:56,14 133677
26/11/2023 01:47:02,21 135510
26/11/2023 01:47:08,21 99983
26/11/2023 01:47:14,20 99347
26/11/2023 01:47:20,17 99020
26/11/2023 01:47:26,14 117484
26/11/2023 01:47:32,20 111654
26/11/2023 01:47:38,15 111162
26/11/2023 01:47:44,20 111518
26/11/2023 01:47:50,14 110907
26/11/2023 01:47:56,18 114831
26/11/2023 01:48:02,21 114487
26/11/2023 01:48:08,11 117195
26/11/2023 01:48:14,15 113933
26/11/2023 01:48:20,19 113849
26/11/2023 01:48:26,13 115646
26/11/2023 01:48:32,18 115165
26/11/2023 01:48:38,18 113221
26/11/2023 01:48:44,16 113215
26/11/2023 01:48:50,20 113211
26/11/2023 01:48:56,12 113175
26/11/2023 01:49:02,18 120126
26/11/2023 01:49:08,15 124570
26/11/2023 01:49:14,12 98152
26/11/2023 01:49:20,12 98986
26/11/2023 01:49:26,14 99004
26/11/2023 01:49:32,21 117211
26/11/2023 01:49:38,21 112226
26/11/2023 01:49:44,20 111721
26/11/2023 01:49:50,18 112081
26/11/2023 01:49:56,13 111446
26/11/2023 01:50:02,17 115123
26/11/2023 01:50:08,14 114663
26/11/2023 01:50:14,17 117592
26/11/2023 01:50:20,16 114587
26/11/2023 01:50:26,14 114520
26/11/2023 01:50:32,15 116149
26/11/2023 01:50:38,13 115645
26/11/2023 01:50:44,19 113920
26/11/2023 01:50:50,15 113877
26/11/2023 01:50:56,17 113916
26/11/2023 01:51:02,14 113893
26/11/2023 01:51:08,13 122589
26/11/2023 01:51:14,15 124901
26/11/2023 01:51:20,13 98852
26/11/2023 01:51:26,17 99647
26/11/2023 01:51:32,14 99621
26/11/2023 01:51:38,12 117706
26/11/2023 01:51:44,18 112771
26/11/2023 01:51:50,14 112307
26/11/2023 01:51:56,14 112612
26/11/2023 01:52:02,20 111974
26/11/2023 01:52:08,13 115559
26/11/2023 01:52:14,21 115209
26/11/2023 01:52:20,13 117995
26/11/2023 01:52:26,19 115043
26/11/2023 01:52:32,20 115002
26/11/2023 01:52:38,16 116592
26/11/2023 01:52:44,19 116081
26/11/2023 01:52:50,14 114360
26/11/2023 01:52:56,16 114326
26/11/2023 01:53:02,14 114350
26/11/2023 01:53:08,20 114346
26/11/2023 01:53:14,21 121790
26/11/2023 01:53:20,18 125270
26/11/2023 01:53:26,19 98601
26/11/2023 01:53:32,14 99403
26/11/2023 01:53:38,17 99445
26/11/2023 01:53:44,21 117514
26/11/2023 01:53:50,15 112572
26/11/2023 01:53:56,18 112144
26/11/2023 01:54:02,18 112323
26/11/2023 01:54:08,16 111747
26/11/2023 01:54:14,16 115402
26/11/2023 01:54:20,12 115088
26/11/2023 01:54:26,20 117915
26/11/2023 01:54:32,12 114921
26/11/2023 01:54:38,22 114897
26/11/2023 01:54:44,21 116555
26/11/2023 01:54:50,20 116138
26/11/2023 01:54:56,16 114456
26/11/2023 01:55:02,13 114360
26/11/2023 01:55:08,14 114359
26/11/2023 01:55:14,21 114367
26/11/2023 01:55:20,19 113301
