Inicio: 28/11/2023 14:13:49,28 - App: com.cleversystems.s3panelTv - Intervalo: 10 seg - Duracao: 99999999 min - Log: teste-media-error.txt
29/11/2023 06:36:13,15 210200
29/11/2023 06:36:24,18 209920
29/11/2023 06:36:35,20 209842
29/11/2023 06:36:46,18 207811
29/11/2023 06:36:57,18 207500
29/11/2023 06:37:08,15 207257
29/11/2023 06:37:19,14 207288
29/11/2023 06:37:30,20 206138
29/11/2023 06:37:41,19 204668
29/11/2023 06:37:52,17 204375
29/11/2023 06:38:03,18 204332
29/11/2023 06:38:14,18 205782
29/11/2023 06:38:25,16 205204
29/11/2023 06:38:36,20 205009
29/11/2023 06:38:47,12 204746
29/11/2023 06:38:58,14 180984
29/11/2023 06:39:09,14 222391
29/11/2023 06:39:20,18 246268
29/11/2023 06:39:31,18 267951
29/11/2023 06:39:42,12 268025
29/11/2023 06:39:53,17 208776
29/11/2023 06:40:04,21 188488
29/11/2023 06:40:15,20 207184
29/11/2023 06:40:26,16 160821
29/11/2023 06:40:37,19 202013
29/11/2023 06:40:48,18 202145
29/11/2023 06:40:59,18 203951
29/11/2023 06:41:10,13 175587
29/11/2023 06:41:21,14 226249
29/11/2023 06:41:32,19 226234
29/11/2023 06:41:43,18 225117
29/11/2023 06:41:54,17 220680
29/11/2023 06:42:05,17 218585
29/11/2023 06:42:16,16 215737
29/11/2023 06:42:27,19 215536
29/11/2023 06:42:38,14 205561
29/11/2023 06:42:49,16 205558
29/11/2023 06:43:00,17 205112
29/11/2023 06:43:11,13 204952
29/11/2023 06:43:22,18 204525
29/11/2023 06:43:33,18 204557
29/11/2023 06:43:44,17 204339
29/11/2023 06:43:55,14 204318
29/11/2023 06:44:06,22 203428
29/11/2023 06:44:17,18 203536
29/11/2023 06:44:28,18 203445
29/11/2023 06:44:39,17 203821
29/11/2023 06:44:50,20 205565
29/11/2023 06:45:01,16 205483
29/11/2023 06:45:12,19 205228
29/11/2023 06:45:23,13 205130
29/11/2023 06:45:34,18 182802
29/11/2023 06:45:45,14 220986
29/11/2023 06:45:56,12 224299
29/11/2023 06:46:07,18 270438
29/11/2023 06:46:18,17 269591
29/11/2023 06:46:29,13 206545
29/11/2023 06:46:40,16 206456
29/11/2023 06:46:51,19 189844
29/11/2023 06:47:02,11 168759
29/11/2023 06:47:13,15 209317
29/11/2023 06:47:24,20 208142
29/11/2023 06:47:35,18 209926
29/11/2023 06:47:46,14 180030
29/11/2023 06:47:57,15 227962
29/11/2023 06:48:08,17 220533
29/11/2023 06:48:20,17 216485
29/11/2023 06:48:31,15 212396
29/11/2023 06:48:42,21 211397
29/11/2023 06:48:53,12 211403
29/11/2023 06:49:04,14 211767
29/11/2023 06:49:15,15 203517
29/11/2023 06:49:26,17 203525
29/11/2023 06:49:37,18 203513
29/11/2023 06:49:48,15 203403
29/11/2023 06:49:59,22 203143
29/11/2023 06:50:10,22 203097
29/11/2023 06:50:21,20 203052
29/11/2023 06:50:32,17 202493
29/11/2023 06:50:43,20 202521
29/11/2023 06:50:54,19 202541
29/11/2023 06:51:05,19 202531
29/11/2023 06:51:16,14 202879
29/11/2023 06:51:27,20 204493
29/11/2023 06:51:38,13 204504
29/11/2023 06:51:49,16 204581
29/11/2023 06:52:00,14 204633
29/11/2023 06:52:11,14 183405
29/11/2023 06:52:22,22 162447
29/11/2023 06:52:33,13 222916
29/11/2023 06:52:44,18 267892
29/11/2023 06:52:55,21 267991
29/11/2023 06:53:06,21 207042
29/11/2023 06:53:17,18 199304
29/11/2023 06:53:28,13 181976
29/11/2023 06:53:39,17 196785
29/11/2023 06:53:50,14 161078
29/11/2023 06:54:01,21 203484
29/11/2023 06:54:12,20 201960
29/11/2023 06:54:23,14 176365
29/11/2023 06:54:34,22 170301
29/11/2023 06:54:45,17 227721
29/11/2023 06:54:56,21 228301
29/11/2023 06:55:07,17 223970
29/11/2023 06:55:18,13 217253
29/11/2023 06:55:29,16 217007
29/11/2023 06:55:40,21 217329
29/11/2023 06:55:51,14 217251
29/11/2023 06:56:02,18 208586
29/11/2023 06:56:13,21 206718
29/11/2023 06:56:24,18 206013
29/11/2023 06:56:35,13 205757
29/11/2023 06:56:46,13 205860
29/11/2023 06:56:57,20 205537
29/11/2023 06:57:08,17 205506
29/11/2023 06:57:19,20 205163
29/11/2023 06:57:30,20 204984
29/11/2023 06:57:41,17 204875
29/11/2023 06:57:52,14 204663
29/11/2023 06:58:03,22 205023
29/11/2023 06:58:14,20 206390
29/11/2023 06:58:25,19 205891
29/11/2023 06:58:36,19 204031
29/11/2023 06:58:47,20 184401
29/11/2023 06:58:58,14 162769
29/11/2023 06:59:09,14 226901
29/11/2023 06:59:20,13 264737
29/11/2023 06:59:31,17 269508
29/11/2023 06:59:42,12 269845
29/11/2023 06:59:53,22 212189
29/11/2023 07:00:04,20 196023
29/11/2023 07:00:15,17 200763
29/11/2023 07:00:26,20 165180
29/11/2023 07:00:37,18 208496
29/11/2023 07:00:48,16 207938
29/11/2023 07:00:59,13 208136
29/11/2023 07:01:10,11 176342
29/11/2023 07:01:21,18 226987
29/11/2023 07:01:32,11 226717
29/11/2023 07:01:43,20 222280
29/11/2023 07:01:54,13 222304
29/11/2023 07:02:05,16 218913
29/11/2023 07:02:16,16 219166
29/11/2023 07:02:27,20 218129
29/11/2023 07:02:38,16 209745
29/11/2023 07:02:49,20 209682
29/11/2023 07:03:00,18 209684
29/11/2023 07:03:11,19 209714
29/11/2023 07:03:22,16 209560
29/11/2023 07:03:33,19 208957
29/11/2023 07:03:44,20 208626
29/11/2023 07:03:55,15 208537
29/11/2023 07:04:06,21 208105
29/11/2023 07:04:17,12 208081
29/11/2023 07:04:28,21 207880
29/11/2023 07:04:39,18 208794
29/11/2023 07:04:50,16 208627
29/11/2023 07:05:01,18 208496
29/11/2023 07:05:12,22 207578
29/11/2023 07:05:23,20 207623
29/11/2023 07:05:34,21 180610
29/11/2023 07:05:45,16 220520
29/11/2023 07:05:56,16 222512
29/11/2023 07:06:07,20 268744
29/11/2023 07:06:18,16 270592
29/11/2023 07:06:29,22 209827
29/11/2023 07:06:40,14 193779
29/11/2023 07:06:51,21 216261
29/11/2023 07:07:02,21 168141
29/11/2023 07:07:13,18 206578
29/11/2023 07:07:24,19 206652
29/11/2023 07:07:35,12 208481
29/11/2023 07:07:46,21 179142
29/11/2023 07:07:57,13 228569
29/11/2023 07:08:08,20 227838
29/11/2023 07:08:19,22 228284
29/11/2023 07:08:30,19 223235
29/11/2023 07:08:41,16 220835
29/11/2023 07:08:52,14 219746
29/11/2023 07:09:03,15 219400
29/11/2023 07:09:14,21 211158
29/11/2023 07:09:25,13 211170
29/11/2023 07:09:36,16 211071
29/11/2023 07:09:47,21 210170
29/11/2023 07:09:58,20 210146
29/11/2023 07:10:09,18 210146
29/11/2023 07:10:20,20 210107
29/11/2023 07:10:31,16 209672
29/11/2023 07:10:42,15 209284
29/11/2023 07:10:53,17 209041
29/11/2023 07:11:04,16 208476
29/11/2023 07:11:15,22 208210
29/11/2023 07:11:26,14 209854
29/11/2023 07:11:37,19 209748
29/11/2023 07:11:48,16 209910
29/11/2023 07:11:59,12 210010
29/11/2023 07:12:10,20 184787
29/11/2023 07:12:21,13 218446
29/11/2023 07:12:32,14 218956
29/11/2023 07:12:43,20 263693
29/11/2023 07:12:54,21 265490
29/11/2023 07:13:05,16 204021
29/11/2023 07:13:16,11 198462
29/11/2023 07:13:27,13 184255
29/11/2023 07:13:38,19 163554
29/11/2023 07:13:49,13 203833
29/11/2023 07:14:00,22 203209
29/11/2023 07:14:11,15 204772
29/11/2023 07:14:22,20 176273
29/11/2023 07:14:33,19 226444
29/11/2023 07:14:44,13 226094
29/11/2023 07:14:55,12 226713
29/11/2023 07:15:06,22 222109
29/11/2023 07:15:17,17 216351
29/11/2023 07:15:28,17 216177
29/11/2023 07:15:39,16 216197
29/11/2023 07:15:50,22 215771
29/11/2023 07:16:01,19 207462
29/11/2023 07:16:12,20 207448
29/11/2023 07:16:23,15 207428
29/11/2023 07:16:34,13 206798
29/11/2023 07:16:45,16 206801
29/11/2023 07:16:56,13 206797
29/11/2023 07:17:07,17 205421
29/11/2023 07:17:18,20 204956
29/11/2023 07:17:29,14 204845
29/11/2023 07:17:40,18 204809
29/11/2023 07:17:51,19 205432
29/11/2023 07:18:02,15 207016
29/11/2023 07:18:13,12 206863
29/11/2023 07:18:24,22 207001
29/11/2023 07:18:35,20 206812
29/11/2023 07:18:46,21 185681
29/11/2023 07:18:57,14 164529
29/11/2023 07:19:08,21 227286
29/11/2023 07:19:19,12 269790
29/11/2023 07:19:30,21 271056
29/11/2023 07:19:41,13 269144
29/11/2023 07:19:52,20 210514
29/11/2023 07:20:03,13 193643
29/11/2023 07:20:14,13 203589
29/11/2023 07:20:25,19 163131
29/11/2023 07:20:36,21 204713
29/11/2023 07:20:47,11 203213
29/11/2023 07:20:58,14 175959
29/11/2023 07:21:09,13 169827
29/11/2023 07:21:20,20 225186
29/11/2023 07:21:31,15 225207
29/11/2023 07:21:42,12 221248
29/11/2023 07:21:53,16 219338
29/11/2023 07:22:04,15 219228
29/11/2023 07:22:15,19 219515
29/11/2023 07:22:26,22 219284
29/11/2023 07:22:37,21 210645
29/11/2023 07:22:48,16 209651
29/11/2023 07:22:59,17 209516
29/11/2023 07:23:10,18 209512
29/11/2023 07:23:21,20 208637
29/11/2023 07:23:32,19 208360
29/11/2023 07:23:43,20 208291
29/11/2023 07:23:54,12 208276
29/11/2023 07:24:05,16 208215
29/11/2023 07:24:16,20 208237
29/11/2023 07:24:27,19 207551
29/11/2023 07:24:38,19 206843
29/11/2023 07:24:49,16 208053
29/11/2023 07:25:00,14 207583
29/11/2023 07:25:11,20 207518
29/11/2023 07:25:22,13 207527
29/11/2023 07:25:33,20 182356
29/11/2023 07:25:44,18 223155
29/11/2023 07:25:55,20 269852
29/11/2023 07:26:06,12 272004
29/11/2023 07:26:17,16 271670
29/11/2023 07:26:28,20 211694
29/11/2023 07:26:39,18 193905
29/11/2023 07:26:50,22 214833
29/11/2023 07:27:01,16 168914
29/11/2023 07:27:12,15 207769
29/11/2023 07:27:23,13 207436
29/11/2023 07:27:34,21 209369
29/11/2023 07:27:45,15 178352
29/11/2023 07:27:56,13 230111
29/11/2023 07:28:07,14 223669
29/11/2023 07:28:18,21 223203
29/11/2023 07:28:29,20 214098
29/11/2023 07:28:40,19 211538
29/11/2023 07:28:51,21 212373
29/11/2023 07:29:02,13 212161
29/11/2023 07:29:13,14 203949
29/11/2023 07:29:24,18 203915
29/11/2023 07:29:35,13 203883
29/11/2023 07:29:46,17 203939
29/11/2023 07:29:57,20 204085
29/11/2023 07:30:08,16 204045
29/11/2023 07:30:19,19 203995
29/11/2023 07:30:30,22 204029
29/11/2023 07:30:41,21 204017
29/11/2023 07:30:52,18 204026
29/11/2023 07:31:03,20 203990
29/11/2023 07:31:14,20 204732
29/11/2023 07:31:25,16 206510
29/11/2023 07:31:36,13 206582
29/11/2023 07:31:47,13 206625
29/11/2023 07:31:58,15 206709
29/11/2023 07:32:09,19 184671
29/11/2023 07:32:20,19 228028
29/11/2023 07:32:31,21 230239
29/11/2023 07:32:42,12 273917
29/11/2023 07:32:53,20 272383
29/11/2023 07:33:04,22 208625
29/11/2023 07:33:15,20 193078
29/11/2023 07:33:26,14 209730
29/11/2023 07:33:37,13 163582
29/11/2023 07:33:48,21 203694
29/11/2023 07:33:59,18 203496
29/11/2023 07:34:10,17 205504
29/11/2023 07:34:21,17 177481
29/11/2023 07:34:32,13 227014
29/11/2023 07:34:43,18 228410
29/11/2023 07:34:54,16 228709
29/11/2023 07:35:05,14 224161
29/11/2023 07:35:16,20 222132
29/11/2023 07:35:27,13 220603
29/11/2023 07:35:38,18 219819
29/11/2023 07:35:49,16 210980
29/11/2023 07:36:00,21 210989
29/11/2023 07:36:11,11 210963
29/11/2023 07:36:22,13 210329
29/11/2023 07:36:33,18 209850
29/11/2023 07:36:44,17 209543
29/11/2023 07:36:55,16 209547
29/11/2023 07:37:06,20 209426
29/11/2023 07:37:17,14 209268
29/11/2023 07:37:28,16 209114
29/11/2023 07:37:39,20 206917
29/11/2023 07:37:50,16 206566
29/11/2023 07:38:01,21 208119
29/11/2023 07:38:12,12 208010
29/11/2023 07:38:23,17 208028
29/11/2023 07:38:34,19 207456
29/11/2023 07:38:45,16 184104
29/11/2023 07:38:56,15 163206
29/11/2023 07:39:07,11 224458
29/11/2023 07:39:18,13 268991
29/11/2023 07:39:29,18 262481
29/11/2023 07:39:40,20 206608
29/11/2023 07:39:51,18 207916
29/11/2023 07:40:02,14 192689
29/11/2023 07:40:13,20 205746
29/11/2023 07:40:24,17 169314
29/11/2023 07:40:35,13 210551
29/11/2023 07:40:46,13 212595
29/11/2023 07:40:57,12 184784
29/11/2023 07:41:08,19 177898
29/11/2023 07:41:19,17 234374
29/11/2023 07:41:30,18 234850
29/11/2023 07:41:41,17 230599
29/11/2023 07:41:52,13 228692
29/11/2023 07:42:03,18 228676
29/11/2023 07:42:14,20 228490
29/11/2023 07:42:25,20 227052
29/11/2023 07:42:36,20 218855
29/11/2023 07:42:47,13 218674
29/11/2023 07:42:58,18 218254
29/11/2023 07:43:09,21 217585
29/11/2023 07:43:20,21 215003
29/11/2023 07:43:31,20 214628
29/11/2023 07:43:42,19 212950
29/11/2023 07:43:53,19 212820
29/11/2023 07:44:04,21 212768
29/11/2023 07:44:15,13 212953
29/11/2023 07:44:26,19 211701
29/11/2023 07:44:37,15 211411
29/11/2023 07:44:48,19 211038
29/11/2023 07:44:59,17 211026
29/11/2023 07:45:10,20 210888
29/11/2023 07:45:21,15 186438
29/11/2023 07:45:32,22 164938
29/11/2023 07:45:43,21 222950
29/11/2023 07:45:54,13 270612
29/11/2023 07:46:05,13 272832
29/11/2023 07:46:16,16 272241
29/11/2023 07:46:27,20 209954
29/11/2023 07:46:38,21 192553
29/11/2023 07:46:49,13 202828
29/11/2023 07:47:00,21 167761
29/11/2023 07:47:11,19 207842
29/11/2023 07:47:22,18 205147
29/11/2023 07:47:33,19 178142
29/11/2023 07:47:44,16 170886
29/11/2023 07:47:55,11 225952
29/11/2023 07:48:06,14 223794
29/11/2023 07:48:17,14 216874
29/11/2023 07:48:28,17 215525
29/11/2023 07:48:39,13 213443
29/11/2023 07:48:50,15 214232
29/11/2023 07:49:01,17 214058
29/11/2023 07:49:12,12 205831
29/11/2023 07:49:23,21 205774
29/11/2023 07:49:34,20 205768
29/11/2023 07:49:45,18 205836
29/11/2023 07:49:56,15 205835
29/11/2023 07:50:07,15 205797
29/11/2023 07:50:18,14 205815
29/11/2023 07:50:29,20 205848
29/11/2023 07:50:40,17 205536
29/11/2023 07:50:51,21 205571
29/11/2023 07:51:02,21 205537
29/11/2023 07:51:13,13 208404
29/11/2023 07:51:24,20 207634
29/11/2023 07:51:35,15 207860
29/11/2023 07:51:46,14 207860
29/11/2023 07:51:57,18 207956
29/11/2023 07:52:08,14 185784
29/11/2023 07:52:19,13 227773
29/11/2023 07:52:30,13 248888
29/11/2023 07:52:41,11 272127
29/11/2023 07:52:52,18 270624
29/11/2023 07:53:03,15 213304
29/11/2023 07:53:14,20 196606
29/11/2023 07:53:25,16 221605
29/11/2023 07:53:36,17 163112
29/11/2023 07:53:47,20 204312
29/11/2023 07:53:58,13 202860
29/11/2023 07:54:09,18 204788
29/11/2023 07:54:20,19 176190
29/11/2023 07:54:31,14 227149
29/11/2023 07:54:42,13 228376
29/11/2023 07:54:53,11 228744
29/11/2023 07:55:04,16 224556
29/11/2023 07:55:15,13 222654
29/11/2023 07:55:26,13 222813
29/11/2023 07:55:37,11 222753
29/11/2023 07:55:48,16 214579
29/11/2023 07:55:59,14 214415
29/11/2023 07:56:10,14 214415
29/11/2023 07:56:21,20 214442
29/11/2023 07:56:32,14 213947
29/11/2023 07:56:43,15 213768
29/11/2023 07:56:54,16 213153
29/11/2023 07:57:05,16 213107
29/11/2023 07:57:16,19 212614
29/11/2023 07:57:27,20 212643
29/11/2023 07:57:38,13 209642
29/11/2023 07:57:49,15 207915
29/11/2023 07:58:00,18 209645
29/11/2023 07:58:11,14 206920
29/11/2023 07:58:22,21 206565
29/11/2023 07:58:33,20 206253
29/11/2023 07:58:44,13 185177
29/11/2023 07:58:55,19 222783
29/11/2023 07:59:06,14 225511
29/11/2023 07:59:17,22 268804
29/11/2023 07:59:28,13 268472
29/11/2023 07:59:39,19 212120
29/11/2023 07:59:50,22 212348
29/11/2023 08:00:01,15 196153
29/11/2023 08:00:12,20 176448
29/11/2023 08:00:23,21 217238
29/11/2023 08:00:34,23 215833
29/11/2023 08:00:45,20 217763
29/11/2023 08:00:56,14 190815
29/11/2023 08:01:07,15 240079
29/11/2023 08:01:18,14 240973
29/11/2023 08:01:29,21 235690
29/11/2023 08:01:40,13 230296
29/11/2023 08:01:51,14 227470
29/11/2023 08:02:02,19 227032
29/11/2023 08:02:13,13 227932
29/11/2023 08:02:24,21 225545
29/11/2023 08:02:35,16 217285
29/11/2023 08:02:46,11 216946
29/11/2023 08:02:57,14 215748
29/11/2023 08:03:08,22 211760
29/11/2023 08:03:19,20 210982
29/11/2023 08:03:30,14 210802
29/11/2023 08:03:41,21 210143
29/11/2023 08:03:52,15 210135
29/11/2023 08:04:03,20 210131
29/11/2023 08:04:14,19 208737
29/11/2023 08:04:25,20 208805
29/11/2023 08:04:36,21 210341
29/11/2023 08:04:47,18 210342
29/11/2023 08:04:58,19 210189
29/11/2023 08:05:09,16 210077
29/11/2023 08:05:20,20 188017
29/11/2023 08:05:31,15 166811
29/11/2023 08:05:42,16 228032
29/11/2023 08:05:53,19 274441
29/11/2023 08:06:04,20 275815
29/11/2023 08:06:15,13 258494
29/11/2023 08:06:26,16 213472
29/11/2023 08:06:37,14 195136
29/11/2023 08:06:48,15 206687
29/11/2023 08:06:59,12 170714
29/11/2023 08:07:10,12 212320
29/11/2023 08:07:21,15 210914
29/11/2023 08:07:32,21 183707
29/11/2023 08:07:43,19 176595
29/11/2023 08:07:54,17 232115
29/11/2023 08:08:05,18 232218
29/11/2023 08:08:16,17 223242
29/11/2023 08:08:27,12 216323
29/11/2023 08:08:38,13 215340
29/11/2023 08:08:49,12 215888
29/11/2023 08:09:00,15 215943
29/11/2023 08:09:11,15 207696
29/11/2023 08:09:22,20 207696
29/11/2023 08:09:33,14 207674
29/11/2023 08:09:44,21 207686
29/11/2023 08:09:55,12 207659
29/11/2023 08:10:06,14 207621
29/11/2023 08:10:17,17 207623
29/11/2023 08:10:28,17 207611
29/11/2023 08:10:39,13 207116
29/11/2023 08:10:50,15 206891
29/11/2023 08:11:01,21 206663
29/11/2023 08:11:12,20 207030
29/11/2023 08:11:23,22 208683
29/11/2023 08:11:34,21 208792
29/11/2023 08:11:45,19 208824
29/11/2023 08:11:56,18 208954
29/11/2023 08:12:07,21 187110
29/11/2023 08:12:18,12 227551
29/11/2023 08:12:29,12 269693
29/11/2023 08:12:40,22 272538
29/11/2023 08:12:51,21 272087
29/11/2023 08:13:02,12 212638
29/11/2023 08:13:13,13 194493
29/11/2023 08:13:24,15 216522
29/11/2023 08:13:35,22 162206
29/11/2023 08:13:46,15 198501
29/11/2023 08:13:57,14 197967
29/11/2023 08:14:08,16 199904
29/11/2023 08:14:19,20 174492
29/11/2023 08:14:30,18 230317
29/11/2023 08:14:41,19 231834
29/11/2023 08:14:52,15 232456
29/11/2023 08:15:03,20 228317
29/11/2023 08:15:14,17 226536
29/11/2023 08:15:25,20 226716
29/11/2023 08:15:36,15 226848
29/11/2023 08:15:47,12 218474
29/11/2023 08:15:58,15 218464
29/11/2023 08:16:09,22 218312
29/11/2023 08:16:20,14 218292
29/11/2023 08:16:31,16 217180
29/11/2023 08:16:42,21 216382
29/11/2023 08:16:53,21 216269
29/11/2023 08:17:04,13 216264
29/11/2023 08:17:15,12 214704
29/11/2023 08:17:26,13 214627
29/11/2023 08:17:37,18 214116
29/11/2023 08:17:48,11 213300
29/11/2023 08:17:59,18 212942
29/11/2023 08:18:10,15 209004
29/11/2023 08:18:21,18 207306
29/11/2023 08:18:32,13 206652
29/11/2023 08:18:43,16 186140
29/11/2023 08:18:54,18 225096
29/11/2023 08:19:05,16 226745
29/11/2023 08:19:16,15 272074
29/11/2023 08:19:27,14 271040
29/11/2023 08:19:38,20 211785
29/11/2023 08:19:49,16 196748
29/11/2023 08:20:00,19 221479
29/11/2023 08:20:11,12 173845
29/11/2023 08:20:22,13 215060
29/11/2023 08:20:33,12 215150
29/11/2023 08:20:44,14 216732
29/11/2023 08:20:55,18 188665
29/11/2023 08:21:06,16 239021
29/11/2023 08:21:17,19 236506
29/11/2023 08:21:28,13 236430
29/11/2023 08:21:39,20 229429
29/11/2023 08:21:50,13 227610
29/11/2023 08:22:01,12 226866
29/11/2023 08:22:12,14 226259
29/11/2023 08:22:23,21 217523
29/11/2023 08:22:34,17 216852
29/11/2023 08:22:45,21 216296
29/11/2023 08:22:56,13 215908
29/11/2023 08:23:07,15 213806
29/11/2023 08:23:18,21 212844
29/11/2023 08:23:29,22 211157
29/11/2023 08:23:40,15 211125
29/11/2023 08:23:51,18 211149
29/11/2023 08:24:02,16 211141
29/11/2023 08:24:13,12 210985
29/11/2023 08:24:24,19 210635
29/11/2023 08:24:35,17 212347
29/11/2023 08:24:46,16 211313
29/11/2023 08:24:57,12 210728
29/11/2023 08:25:08,20 210669
29/11/2023 08:25:19,16 187203
29/11/2023 08:25:30,16 166363
29/11/2023 08:25:41,11 227594
29/11/2023 08:25:52,15 276134
29/11/2023 08:26:03,15 275880
29/11/2023 08:26:14,19 213780
29/11/2023 08:26:25,21 213931
29/11/2023 08:26:36,12 196909
29/11/2023 08:26:47,18 210308
29/11/2023 08:26:58,16 175750
29/11/2023 08:27:09,13 213461
29/11/2023 08:27:20,14 213526
29/11/2023 08:27:31,15 180312
29/11/2023 08:27:42,14 174021
29/11/2023 08:27:53,21 228279
29/11/2023 08:28:04,14 227238
29/11/2023 08:28:15,14 222990
29/11/2023 08:28:26,20 219152
29/11/2023 08:28:37,19 217435
29/11/2023 08:28:48,19 217891
29/11/2023 08:28:59,15 217725
29/11/2023 08:29:10,21 209585
29/11/2023 08:29:21,14 209540
29/11/2023 08:29:32,16 209522
29/11/2023 08:29:43,21 208991
29/11/2023 08:29:54,17 208962
29/11/2023 08:30:05,16 208911
29/11/2023 08:30:16,20 208923
29/11/2023 08:30:27,16 208921
29/11/2023 08:30:38,20 208828
29/11/2023 08:30:49,19 209083
29/11/2023 08:31:00,14 209042
29/11/2023 08:31:11,22 209765
29/11/2023 08:31:22,12 211421
29/11/2023 08:31:33,21 211644
29/11/2023 08:31:44,17 211526
29/11/2023 08:31:55,13 190867
29/11/2023 08:32:06,22 169331
29/11/2023 08:32:17,16 232411
29/11/2023 08:32:28,22 272804
29/11/2023 08:32:39,21 276488
29/11/2023 08:32:50,16 276211
29/11/2023 08:33:01,19 216456
29/11/2023 08:33:12,13 198140
29/11/2023 08:33:23,12 203991
29/11/2023 08:33:34,14 164571
29/11/2023 08:33:45,22 207572
29/11/2023 08:33:56,20 206858
29/11/2023 08:34:07,17 186885
29/11/2023 08:34:18,15 172757
29/11/2023 08:34:29,14 229322
29/11/2023 08:34:40,22 229218
29/11/2023 08:34:51,13 223561
29/11/2023 08:35:02,15 223612
29/11/2023 08:35:13,15 221661
29/11/2023 08:35:24,21 221691
29/11/2023 08:35:35,20 220288
29/11/2023 08:35:46,13 211888
29/11/2023 08:35:57,19 211932
29/11/2023 08:36:08,16 211913
29/11/2023 08:36:19,18 211879
29/11/2023 08:36:30,12 211652
29/11/2023 08:36:41,15 211636
29/11/2023 08:36:52,20 211307
29/11/2023 08:37:03,12 211054
29/11/2023 08:37:14,18 211013
29/11/2023 08:37:25,19 210942
29/11/2023 08:37:36,22 210760
29/11/2023 08:37:47,19 211724
29/11/2023 08:37:58,12 211114
29/11/2023 08:38:09,19 211211
29/11/2023 08:38:20,23 211254
29/11/2023 08:38:31,14 211938
29/11/2023 08:38:42,20 188390
29/11/2023 08:38:53,23 226497
29/11/2023 08:39:04,21 262535
29/11/2023 08:39:15,19 275861
29/11/2023 08:39:26,17 275613
29/11/2023 08:39:37,18 218399
29/11/2023 08:39:48,22 201775
29/11/2023 08:39:59,14 226666
29/11/2023 08:40:10,20 178462
29/11/2023 08:40:21,13 218276
29/11/2023 08:40:32,20 218244
29/11/2023 08:40:43,19 220131
29/11/2023 08:40:54,14 189562
29/11/2023 08:41:05,15 240271
29/11/2023 08:41:16,15 240883
29/11/2023 08:41:27,13 241268
29/11/2023 08:41:38,12 228586
29/11/2023 08:41:49,16 226565
29/11/2023 08:42:00,22 226715
29/11/2023 08:42:11,17 226877
29/11/2023 08:42:22,21 216986
29/11/2023 08:42:33,20 216320
29/11/2023 08:42:44,16 215516
29/11/2023 08:42:55,22 215051
29/11/2023 08:43:06,17 215009
29/11/2023 08:43:17,21 215044
29/11/2023 08:43:28,13 210960
29/11/2023 08:43:39,13 209366
29/11/2023 08:43:50,19 209297
29/11/2023 08:44:01,15 209001
29/11/2023 08:44:12,18 208848
29/11/2023 08:44:23,13 209207
29/11/2023 08:44:34,20 210911
29/11/2023 08:44:45,18 210590
29/11/2023 08:44:56,15 210478
29/11/2023 08:45:07,20 210461
29/11/2023 08:45:18,16 188185
29/11/2023 08:45:29,17 227232
29/11/2023 08:45:40,14 229802
29/11/2023 08:45:51,13 276127
29/11/2023 08:46:02,15 277352
29/11/2023 08:46:13,18 217309
29/11/2023 08:46:24,18 218635
29/11/2023 08:46:35,18 237224
29/11/2023 08:46:46,18 172424
29/11/2023 08:46:57,15 213217
29/11/2023 08:47:08,18 208859
29/11/2023 08:47:19,21 205177
29/11/2023 08:47:30,13 177947
29/11/2023 08:47:41,16 228694
29/11/2023 08:47:52,13 229297
29/11/2023 08:48:03,18 229859
29/11/2023 08:48:14,17 225637
29/11/2023 08:48:25,18 223833
29/11/2023 08:48:36,20 223422
29/11/2023 08:48:47,14 223526
29/11/2023 08:48:58,11 223721
29/11/2023 08:49:09,17 215407
29/11/2023 08:49:20,19 215383
